timestamp_ms,elapsed_ms,client_01_bytes,client_01_concurrency,client_01_retries,client_01_success_ratio,client_01_predicted_bandwidth,client_01_predicted_max_rtt,client_01_predicted_max_rtt_standard_error,total_bytes,total_retries,total_concurrency,average_concurrency
1770413979102,0,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413979352,250,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413979602,500,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413979852,750,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413980102,1000,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413980352,1250,0,1,0,1.000000,419212.973357,156.590247,0.000000,0,0,1,1.00
1770413980602,1500,0,1,0,1.000000,409818.252632,160.304211,0.000000,0,0,1,1.00
1770413980852,1750,0,1,0,1.000000,410228.791532,160.138153,0.000000,0,0,1,1.00
1770413981102,2000,0,1,0,1.000000,472311.979907,138.302231,0.000000,0,0,1,1.00
1770413981352,2250,0,1,0,1.000000,500112.904910,130.253758,0.000000,0,0,1,1.00
1770413981602,2500,0,1,0,1.000000,516771.556992,125.830577,0.000000,0,0,1,1.00
1770413981852,2750,0,1,0,1.000000,516771.556992,125.830577,0.000000,0,0,1,1.00
1770413982102,3000,0,1,0,1.000000,582410.781977,110.799364,0.000000,0,0,1,1.00
1770413982352,3250,0,1,0,1.000000,622532.513359,103.134653,0.000000,0,0,1,1.00
1770413982602,3500,0,1,0,1.000000,683294.896704,93.160777,0.000000,0,0,1,1.00
1770413982852,3750,0,1,0,1.000000,683294.896704,93.160777,0.000000,0,0,1,1.00
1770413983102,4000,0,1,0,1.000000,731731.230037,86.345466,0.000000,0,0,1,1.00
1770413983352,4250,0,1,0,1.000000,750132.767211,83.975572,0.000000,0,0,1,1.00
1770413983602,4500,0,1,0,1.000000,803136.347382,77.700423,0.000000,0,0,1,1.00
1770413983852,4750,0,1,0,1.000000,849308.964222,72.823325,0.000000,0,0,1,1.00
1770413984102,5000,0,1,0,1.000000,867656.752307,71.018403,0.000000,0,0,1,1.00
1770413984352,5250,0,1,0,1.000000,867656.752307,71.018403,0.000000,0,0,1,1.00
1770413984602,5500,0,1,0,1.000000,936836.592234,64.765498,0.000000,0,0,1,1.00
1770413984852,5750,0,1,0,1.000000,984533.669084,60.896309,0.000000,0,0,1,1.00
1770413985102,6000,0,1,0,1.000000,1003650.424712,59.437502,0.000000,0,0,1,1.00
1770413985352,6250,0,1,0,1.000000,1022166.240990,58.065645,0.000000,0,0,1,1.00
1770413985602,6500,0,1,0,1.000000,1040033.343259,56.777574,0.000000,0,0,1,1.00
1770413985852,6750,0,1,0,1.000000,1083293.045203,53.787377,0.000000,0,0,1,1.00
1770413986102,7000,0,1,0,1.000000,1100673.601415,52.641523,0.000000,0,0,1,1.00
1770413986352,7250,0,1,0,1.000000,1100673.601415,52.641523,0.000000,0,0,1,1.00
