timestamp_ms,elapsed_ms,client_01_bytes,client_01_concurrency,client_01_retries,client_01_success_ratio,client_01_predicted_bandwidth,client_01_predicted_max_rtt,client_01_predicted_max_rtt_standard_error,total_bytes,total_retries,total_concurrency,average_concurrency
1770413323048,0,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413323298,250,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413323548,500,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413323798,750,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413324048,1000,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413324298,1250,0,1,0,1.000000,327633.774568,200.579013,0.000000,0,0,1,1.00
1770413324548,1500,0,1,0,1.000000,327633.774568,200.579013,0.000000,0,0,1,1.00
1770413324798,1750,0,1,0,1.000000,334156.264645,196.539817,0.000000,0,0,1,1.00
1770413325048,2000,0,1,0,1.000000,334156.264645,196.539817,0.000000,0,0,1,1.00
1770413325298,2250,0,1,0,1.000000,392167.308369,166.454276,0.000000,0,0,1,1.00
1770413325548,2500,0,1,0,1.000000,426607.530534,152.419219,0.000000,0,0,1,1.00
1770413325798,2750,0,1,0,1.000000,474608.784681,136.192530,0.000000,0,0,1,1.00
1770413326048,3000,0,1,0,1.000000,474608.784681,136.192530,0.000000,0,0,1,1.00
1770413326298,3250,0,1,0,1.000000,511812.864734,125.661184,0.000000,0,0,1,1.00
1770413326548,3500,0,1,0,1.000000,559442.108946,114.162464,0.000000,0,0,1,1.00
1770413326798,3750,0,1,0,1.000000,559442.108946,114.162464,0.000000,0,0,1,1.00
1770413327048,4000,0,1,0,1.000000,598615.694037,106.027804,0.000000,0,0,1,1.00
1770413327298,4250,0,1,0,1.000000,598615.694037,106.027804,0.000000,0,0,1,1.00
1770413327548,4500,0,1,0,1.000000,677484.273014,92.360380,0.000000,0,0,1,1.00
1770413327798,4750,0,1,0,1.000000,694065.731024,89.861878,0.000000,0,0,1,1.00
1770413328048,5000,0,1,0,1.000000,694065.731024,89.861878,0.000000,0,0,1,1.00
1770413328298,5250,0,1,0,1.000000,730656.617305,84.706502,0.000000,0,0,1,1.00
1770413328548,5500,0,1,0,1.000000,770010.289520,79.662260,0.000000,0,0,1,1.00
1770413328798,5750,0,1,0,1.000000,805563.592975,75.486827,0.000000,0,0,1,1.00
1770413329048,6000,0,1,0,1.000000,805563.592975,75.486827,0.000000,0,0,1,1.00
1770413329298,6250,0,1,0,1.000000,844158.634942,71.306497,0.000000,0,0,1,1.00
1770413329548,6500,0,1,0,1.000000,878682.451822,67.837126,0.000000,0,0,1,1.00
1770413329798,6750,0,1,0,1.000000,914018.217808,64.514990,0.000000,0,0,1,1.00
1770413330048,7000,0,1,0,1.000000,914018.217808,64.514990,0.000000,0,0,1,1.00
1770413330298,7250,0,1,0,1.000000,946803.761323,61.614340,0.000000,0,0,1,1.00
1770413330548,7500,0,1,0,1.000000,979771.475403,58.852309,0.000000,0,0,1,1.00
1770413330798,7750,0,1,0,1.000000,1009583.381060,56.472027,0.000000,0,0,1,1.00
1770413331048,8000,0,1,0,1.000000,1009583.381060,56.472027,0.000000,0,0,1,1.00
1770413331298,8250,0,1,0,1.000000,1036738.865304,54.387312,0.000000,0,0,1,1.00
1770413331548,8500,0,1,0,1.000000,1036738.865304,54.387312,0.000000,0,0,1,1.00
1770413331798,8750,0,1,0,1.000000,1064902.095600,52.299238,0.000000,0,0,1,1.00
1770413332048,9000,0,1,0,1.000000,1090352.510764,50.469089,0.000000,0,0,1,1.00
1770413332298,9250,0,1,0,1.000000,1115552.763464,48.701963,0.000000,0,0,1,1.00
1770413332548,9500,0,1,0,1.000000,1126378.107485,47.958327,0.000000,0,0,1,1.00
1770413332798,9750,0,1,0,1.000000,1148359.297616,46.456538,0.000000,0,0,1,1.00
1770413333048,10000,0,1,0,1.000000,1148359.297616,46.456538,0.000000,0,0,1,1.00
1770413333298,10250,0,1,0,1.000000,1170397.939949,44.970276,0.000000,0,0,1,1.00
1770413333548,10500,0,1,0,1.000000,1179907.416114,44.337226,0.000000,0,0,1,1.00
1770413333798,10750,0,1,0,1.000000,1198990.648073,43.061713,0.000000,0,0,1,1.00
1770413334048,11000,0,1,0,1.000000,1217847.644852,41.802883,0.000000,0,0,1,1.00
1770413334298,11250,0,1,0,1.000000,1226014.965709,41.260560,0.000000,0,0,1,1.00
1770413334548,11500,0,1,0,1.000000,1226014.965709,41.260560,0.000000,0,0,1,1.00
1770413334798,11750,0,1,0,1.000000,1257684.344983,39.115409,0.000000,0,0,1,1.00
1770413335048,12000,0,1,0,1.000000,1257684.344983,39.115409,0.000000,0,0,1,1.00
