timestamp_ms,elapsed_ms,client_01_bytes,client_01_concurrency,client_01_retries,client_01_success_ratio,client_01_predicted_bandwidth,client_01_predicted_max_rtt,client_01_predicted_max_rtt_standard_error,total_bytes,total_retries,total_concurrency,average_concurrency
1770410898200,0,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770410898450,250,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770410898700,500,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770410898950,750,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770410899200,1000,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770410899450,1250,0,1,0,1.000000,156239.619367,432.437997,0.000000,0,0,1,1.00
1770410899700,1500,0,1,0,1.000000,156239.619367,432.437997,0.000000,0,0,1,1.00
1770410899950,1750,0,1,0,1.000000,178508.151925,378.199775,0.000000,0,0,1,1.00
1770410900200,2000,0,1,0,1.000000,178508.151925,378.199775,0.000000,0,0,1,1.00
1770410900450,2250,0,1,0,1.000000,187324.112286,360.267710,0.000000,0,0,1,1.00
1770410900700,2500,0,1,0,1.000000,187324.112286,360.267710,0.000000,0,0,1,1.00
1770410900950,2750,0,1,0,1.000000,225950.162010,298.054085,0.000000,0,0,1,1.00
1770410901200,3000,0,1,0,1.000000,225950.162010,298.054085,0.000000,0,0,1,1.00
1770410901450,3250,0,1,0,1.000000,225950.162010,298.054085,0.000000,0,0,1,1.00
1770410901700,3500,0,1,0,1.000000,257431.941865,261.019912,0.000000,0,0,1,1.00
1770410901950,3750,0,1,0,1.000000,257431.941865,261.019912,0.000000,0,0,1,1.00
1770410902200,4000,0,1,0,1.000000,264312.901445,254.080986,0.000000,0,0,1,1.00
1770410902450,4250,0,1,0,1.000000,264312.901445,254.080986,0.000000,0,0,1,1.00
1770410902700,4500,0,1,0,1.000000,270047.580816,248.552623,0.000000,0,0,1,1.00
1770410902950,4750,0,1,0,1.000000,270047.580816,248.552623,0.000000,0,0,1,1.00
1770410903200,5000,0,1,0,1.000000,274315.943847,244.576321,0.000000,0,0,1,1.00
1770410903450,5250,0,1,0,1.000000,274315.943847,244.576321,0.000000,0,0,1,1.00
1770410903700,5500,0,1,0,1.000000,279044.598327,240.300270,0.000000,0,0,1,1.00
1770410903950,5750,0,1,0,1.000000,279044.598327,240.300270,0.000000,0,0,1,1.00
1770410904200,6000,0,1,0,1.000000,283414.931543,236.462871,0.000000,0,0,1,1.00
1770410904450,6250,0,1,0,1.000000,283414.931543,236.462871,0.000000,0,0,1,1.00
1770410904700,6500,0,1,0,1.000000,309792.473726,215.475512,0.000000,0,0,1,1.00
1770410904950,6750,0,1,0,1.000000,309792.473726,215.475512,0.000000,0,0,1,1.00
1770410905200,7000,0,1,0,1.000000,317898.429086,209.702414,0.000000,0,0,1,1.00
1770410905450,7250,0,1,0,1.000000,317898.429086,209.702414,0.000000,0,0,1,1.00
1770410905700,7500,0,1,0,1.000000,317898.429086,209.702414,0.000000,0,0,1,1.00
1770410905950,7750,0,1,0,1.000000,325679.766310,204.408826,0.000000,0,0,1,1.00
1770410906200,8000,0,1,0,1.000000,332672.288520,199.843350,0.000000,0,0,1,1.00
1770410906450,8250,0,1,0,1.000000,332672.288520,199.843350,0.000000,0,0,1,1.00
1770410906700,8500,0,1,0,1.000000,332672.288520,199.843350,0.000000,0,0,1,1.00
1770410906950,8750,0,1,0,1.000000,358425.867422,184.438686,0.000000,0,0,1,1.00
1770410907200,9000,0,1,0,1.000000,367751.443269,179.366487,0.000000,0,0,1,1.00
1770410907450,9250,0,1,0,1.000000,367751.443269,179.366487,0.000000,0,0,1,1.00
1770410907700,9500,0,1,0,1.000000,367751.443269,179.366487,0.000000,0,0,1,1.00
1770410907950,9750,0,1,0,1.000000,376205.436831,174.962175,0.000000,0,0,1,1.00
1770410908200,10000,0,1,0,1.000000,376205.436831,174.962175,0.000000,0,0,1,1.00
1770410908450,10250,0,1,0,1.000000,400373.087342,163.278707,0.000000,0,0,1,1.00
