timestamp_ms,elapsed_ms,client_01_bytes,client_01_concurrency,client_01_retries,client_01_success_ratio,client_01_predicted_bandwidth,client_01_predicted_max_rtt,client_01_predicted_max_rtt_standard_error,total_bytes,total_retries,total_concurrency,average_concurrency
1770414586451,0,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414586701,250,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414586951,500,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414587201,750,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414587451,1000,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414587701,1250,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414587951,1500,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414588201,1750,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414588451,2000,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414588701,2250,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414588951,2500,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414589201,2750,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414589451,3000,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414589701,3250,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414589951,3500,0,1,0,1.000000,20733.738118,3251.636429,0.000000,0,0,1,1.00
1770414590201,3750,0,1,0,1.000000,20733.738118,3251.636429,0.000000,0,0,1,1.00
1770414590451,4000,0,1,0,1.000000,20733.738118,3251.636429,0.000000,0,0,1,1.00
1770414590701,4250,0,1,0,1.000000,20733.738118,3251.636429,0.000000,0,0,1,1.00
1770414590951,4500,0,1,0,1.000000,20733.738118,3251.636429,0.000000,0,0,1,1.00
1770414591201,4750,0,1,0,1.000000,20733.738118,3251.636429,0.000000,0,0,1,1.00
1770414591451,5000,0,1,0,1.000000,20733.738118,3251.636429,0.000000,0,0,1,1.00
