timestamp_ms,elapsed_ms,client_01_bytes,client_01_concurrency,client_01_retries,client_01_success_ratio,client_01_predicted_bandwidth,client_01_predicted_max_rtt,client_01_predicted_max_rtt_standard_error,total_bytes,total_retries,total_concurrency,average_concurrency
1770412774018,0,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412774268,250,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412774518,500,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412774768,750,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412775018,1000,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412775268,1250,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412775518,1500,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412775768,1750,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412776018,2000,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412776268,2250,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412776518,2500,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412776768,2750,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412777018,3000,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412777268,3250,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412777518,3500,0,1,0,1.000000,17792.050564,3786.780455,0.000000,0,0,1,1.00
1770412777768,3750,0,1,0,1.000000,17792.050564,3786.780455,0.000000,0,0,1,1.00
1770412778018,4000,0,1,0,1.000000,17792.050564,3786.780455,0.000000,0,0,1,1.00
1770412778268,4250,0,1,0,1.000000,17792.050564,3786.780455,0.000000,0,0,1,1.00
1770412778518,4500,0,1,0,1.000000,25837.167610,2605.056103,0.000000,0,0,1,1.00
1770412778768,4750,0,1,0,1.000000,25837.167610,2605.056103,0.000000,0,0,1,1.00
1770412779018,5000,0,1,0,1.000000,25837.167610,2605.056103,0.000000,0,0,1,1.00
1770412779268,5250,0,1,0,1.000000,25837.167610,2605.056103,0.000000,0,0,1,1.00
1770412779518,5500,0,1,0,1.000000,25837.167610,2605.056103,0.000000,0,0,1,1.00
1770412779768,5750,0,1,0,1.000000,25837.167610,2605.056103,0.000000,0,0,1,1.00
1770412780018,6000,0,1,0,1.000000,25837.167610,2605.056103,0.000000,0,0,1,1.00
1770412780268,6250,0,1,0,1.000000,25837.167610,2605.056103,0.000000,0,0,1,1.00
1770412780518,6500,0,1,0,1.000000,25837.167610,2605.056103,0.000000,0,0,1,1.00
1770412780768,6750,0,1,0,1.000000,26791.862145,2511.870794,0.000000,0,0,1,1.00
1770412781018,7000,0,1,0,1.000000,26791.862145,2511.870794,0.000000,0,0,1,1.00
1770412781268,7250,0,1,0,1.000000,26791.862145,2511.870794,0.000000,0,0,1,1.00
