timestamp_ms,elapsed_ms,client_01_bytes,client_01_concurrency,client_01_retries,client_01_success_ratio,client_01_predicted_bandwidth,client_01_predicted_max_rtt,client_01_predicted_max_rtt_standard_error,total_bytes,total_retries,total_concurrency,average_concurrency
1770412721811,0,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412722061,250,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412722311,500,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412722561,750,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412722811,1000,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412723061,1250,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412723311,1500,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412723561,1750,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412723811,2000,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412724061,2250,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412724311,2500,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412724561,2750,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770412724811,3000,0,1,0,1.000000,21862.002171,3083.300136,0.000000,0,0,1,1.00
1770412725061,3250,0,1,0,1.000000,21862.002171,3083.300136,0.000000,0,0,1,1.00
1770412725311,3500,0,1,0,1.000000,33283.269351,2023.016867,0.000000,0,0,1,1.00
1770412725561,3750,0,1,0,1.000000,33283.269351,2023.016867,0.000000,0,0,1,1.00
1770412725811,4000,0,1,0,1.000000,33283.269351,2023.016867,0.000000,0,0,1,1.00
1770412726061,4250,0,1,0,1.000000,33283.269351,2023.016867,0.000000,0,0,1,1.00
1770412726311,4500,0,1,0,1.000000,33283.269351,2023.016867,0.000000,0,0,1,1.00
