timestamp_ms,elapsed_ms,client_01_bytes,client_01_concurrency,client_01_retries,client_01_success_ratio,client_01_predicted_bandwidth,client_01_predicted_max_rtt,client_01_predicted_max_rtt_standard_error,total_bytes,total_retries,total_concurrency,average_concurrency
1770413924343,0,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413924593,250,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413924843,500,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413925093,750,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413925343,1000,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413925593,1250,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413925843,1500,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413926093,1750,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413926343,2000,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413926593,2250,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413926843,2500,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413927093,2750,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770413927343,3000,0,1,0,1.000000,20989.796426,3208.609211,0.000000,0,0,1,1.00
1770413927593,3250,0,1,0,1.000000,20989.796426,3208.609211,0.000000,0,0,1,1.00
1770413927843,3500,0,1,0,1.000000,20989.796426,3208.609211,0.000000,0,0,1,1.00
1770413928093,3750,0,1,0,1.000000,20989.796426,3208.609211,0.000000,0,0,1,1.00
1770413928343,4000,0,1,0,1.000000,20989.796426,3208.609211,0.000000,0,0,1,1.00
1770413928593,4250,0,1,0,1.000000,20989.796426,3208.609211,0.000000,0,0,1,1.00
1770413928843,4500,0,1,0,1.000000,23553.730349,2858.578726,0.000000,0,0,1,1.00
1770413929093,4750,0,1,0,1.000000,23553.730349,2858.578726,0.000000,0,0,1,1.00
1770413929343,5000,0,1,0,1.000000,23553.730349,2858.578726,0.000000,0,0,1,1.00
1770413929593,5250,0,1,0,1.000000,23553.730349,2858.578726,0.000000,0,0,1,1.00
1770413929843,5500,0,1,0,1.000000,23553.730349,2858.578726,0.000000,0,0,1,1.00
1770413930093,5750,0,1,0,1.000000,23553.730349,2858.578726,0.000000,0,0,1,1.00
1770413930343,6000,0,1,0,1.000000,23553.730349,2858.578726,0.000000,0,0,1,1.00
1770413930593,6250,0,1,0,1.000000,23553.730349,2858.578726,0.000000,0,0,1,1.00
1770413930843,6500,0,1,0,1.000000,25629.695430,2626.336870,0.000000,0,0,1,1.00
1770413931093,6750,0,1,0,1.000000,25629.695430,2626.336870,0.000000,0,0,1,1.00
1770413931343,7000,0,1,0,1.000000,25629.695430,2626.336870,0.000000,0,0,1,1.00
1770413931593,7250,0,1,0,1.000000,25629.695430,2626.336870,0.000000,0,0,1,1.00
1770413931843,7500,0,1,0,1.000000,25629.695430,2626.336870,0.000000,0,0,1,1.00
1770413932093,7750,0,1,0,1.000000,25629.695430,2626.336870,0.000000,0,0,1,1.00
