timestamp_ms,elapsed_ms,client_01_bytes,client_01_concurrency,client_01_retries,client_01_success_ratio,client_01_predicted_bandwidth,client_01_predicted_max_rtt,client_01_predicted_max_rtt_standard_error,total_bytes,total_retries,total_concurrency,average_concurrency
1770414533179,0,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414533429,250,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414533679,500,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414533929,750,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414534179,1000,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414534429,1250,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414534679,1500,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414534929,1750,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414535179,2000,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414535429,2250,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414535679,2500,0,1,0,0.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414535929,2750,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414536179,3000,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414536429,3250,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414536679,3500,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414536929,3750,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414537179,4000,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414537429,4250,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414537679,4500,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414537929,4750,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414538179,5000,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414538429,5250,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414538679,5500,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770414538929,5750,0,1,0,1.000000,43215.204300,1553.400472,0.000000,0,0,1,1.00
1770414539179,6000,0,1,0,1.000000,43215.204300,1553.400472,0.000000,0,0,1,1.00
1770414539429,6250,0,1,0,1.000000,43215.204300,1553.400472,0.000000,0,0,1,1.00
1770414539679,6500,0,1,0,1.000000,43215.204300,1553.400472,0.000000,0,0,1,1.00
1770414539929,6750,0,1,0,1.000000,43215.204300,1553.400472,0.000000,0,0,1,1.00
1770414540179,7000,0,1,0,1.000000,43215.204300,1553.400472,0.000000,0,0,1,1.00
1770414540429,7250,0,1,0,1.000000,43215.204300,1553.400472,0.000000,0,0,1,1.00
1770414540679,7500,0,1,0,1.000000,43215.204300,1553.400472,0.000000,0,0,1,1.00
1770414540929,7750,0,1,0,1.000000,43215.204300,1553.400472,0.000000,0,0,1,1.00
1770414541179,8000,0,1,0,1.000000,43215.204300,1553.400472,0.000000,0,0,1,1.00
1770414541429,8250,0,1,0,1.000000,43215.204300,1553.400472,0.000000,0,0,1,1.00
1770414541679,8500,0,1,0,1.000000,37750.571797,1780.779406,0.000000,0,0,1,1.00
1770414541929,8750,0,1,0,1.000000,37750.571797,1780.779406,0.000000,0,0,1,1.00
1770414542179,9000,0,1,0,1.000000,37750.571797,1780.779406,0.000000,0,0,1,1.00
1770414542429,9250,0,1,0,1.000000,37750.571797,1780.779406,0.000000,0,0,1,1.00
