timestamp_ms,elapsed_ms,client_01_bytes,client_01_concurrency,client_01_retries,client_01_success_ratio,client_01_predicted_bandwidth,client_01_predicted_max_rtt,client_01_predicted_max_rtt_standard_error,total_bytes,total_retries,total_concurrency,average_concurrency
1770242890106,0,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770242890356,250,0,1,0,1.000000,1253572.476601,53.549569,0.000000,0,0,1,1.00
1770242890606,500,0,1,0,1.000000,1667134.478712,39.966247,0.000000,0,0,1,1.00
1770242890856,750,0,1,0,1.000000,2059432.829518,32.032194,0.000000,0,0,1,1.00
1770242891106,1000,0,1,0,1.000000,2059432.829518,32.032194,0.000000,0,0,1,1.00
1770242891356,1250,0,1,0,1.000000,2767119.822899,23.201243,0.000000,0,0,1,1.00
1770242891606,1500,0,1,0,1.000000,3089929.894488,20.417142,0.000000,0,0,1,1.00
1770242891856,1750,0,1,0,1.000000,3089929.894488,20.417142,0.000000,0,0,1,1.00
1770242892106,2000,0,1,0,1.000000,3389851.456387,18.241871,0.000000,0,0,1,1.00
1770242892356,2250,0,1,0,1.000000,4021344.700526,14.502027,0.000000,0,0,1,1.00
1770242892606,2500,0,1,0,1.000000,4021344.700526,14.502027,0.000000,0,0,1,1.00
1770242892856,2750,0,1,0,1.000000,4164680.955876,13.763725,0.000000,0,0,1,1.00
1770242893106,3000,0,1,0,1.000000,4350027.289936,12.828389,0.000000,0,0,1,1.00
1770242893356,3250,0,1,0,1.000000,4653626.844291,11.304273,0.000000,0,0,1,1.00
1770242893606,3500,0,1,0,1.000000,4653626.844291,11.304273,0.000000,0,0,1,1.00
1770242893856,3750,0,1,0,1.000000,4771214.350503,10.683621,0.000000,0,0,1,1.00
1770242894106,4000,0,1,0,1.000000,4867011.404407,10.138576,0.000000,0,0,1,1.00
1770242894356,4250,0,1,0,1.000000,4942327.015686,9.657987,0.000000,0,0,1,1.00
1770242894606,4500,0,1,0,1.000000,4998755.241284,9.232273,0.000000,0,0,1,1.00
1770242894856,4750,0,1,0,1.000000,5037956.747297,8.853737,0.000000,0,0,1,1.00
1770242895106,5000,0,1,0,1.000000,5061632.715239,8.515898,0.000000,0,0,1,1.00
1770242895356,5250,0,1,0,1.000000,5071448.000177,8.213421,0.000000,0,0,1,1.00
1770242895606,5500,0,1,0,1.000000,5069001.709987,7.941797,0.000000,0,0,1,1.00
1770242895856,5750,0,1,0,1.000000,5055799.378167,7.697279,0.000000,0,0,1,1.00
1770242896106,6000,0,1,0,1.000000,5033233.681058,7.476616,0.000000,0,0,1,1.00
1770242896356,6250,0,1,0,1.000000,5002594.107584,7.277169,0.000000,0,0,1,1.00
1770242896606,6500,0,1,0,1.000000,5002594.107584,7.277169,0.000000,0,0,1,1.00
1770242896856,6750,0,1,0,1.000000,5002594.107584,7.277169,0.000000,0,0,1,1.00
1770242897106,7000,0,1,0,1.000000,5002594.107584,7.277169,0.000000,0,0,1,1.00
1770242897356,7250,0,1,0,1.000000,5002594.107584,7.277169,0.000000,0,0,1,1.00
1770242897606,7500,0,1,0,1.000000,5002594.107584,7.277169,0.000000,0,0,1,1.00
1770242897856,7750,0,1,0,1.000000,5002594.107584,7.277169,0.000000,0,0,1,1.00
1770242898106,8000,0,1,0,1.000000,5002594.107584,7.277169,0.000000,0,0,1,1.00
1770242898356,8250,0,1,0,1.000000,5002594.107584,7.277169,0.000000,0,0,1,1.00
1770242898606,8500,0,1,0,1.000000,5002594.107584,7.277169,0.000000,0,0,1,1.00
1770242898856,8750,0,1,0,1.000000,5002594.107584,7.277169,0.000000,0,0,1,1.00
1770242899106,9000,0,1,0,1.000000,5002594.107584,7.277169,0.000000,0,0,1,1.00
1770242899356,9250,0,1,0,1.000000,5002594.107584,7.277169,0.000000,0,0,1,1.00
1770242899606,9500,0,1,0,1.000000,5002594.107584,7.277169,0.000000,0,0,1,1.00
1770242899856,9750,0,1,0,1.000000,5002594.107584,7.277169,0.000000,0,0,1,1.00
1770242900106,10000,0,1,0,1.000000,5002594.107584,7.277169,0.000000,0,0,1,1.00
1770242900356,10250,0,1,0,1.000000,5002594.107584,7.277169,0.000000,0,0,1,1.00
1770242900606,10500,66786633,2,0,1.000000,5796842.439224,20.174856,0.000000,66786633,0,2,2.00
1770242900856,10750,66786633,3,0,1.000000,5818606.023122,30.152942,0.000000,66786633,0,3,3.00
1770242901106,11000,66786633,3,0,1.000000,5883269.860147,30.201811,0.000000,66786633,0,3,3.00
1770242901356,11250,66786633,3,0,1.000000,5919890.896111,30.228837,0.000000,66786633,0,3,3.00
1770242901606,11500,66786633,4,0,1.000000,6173774.255741,40.491473,0.000000,66786633,0,4,4.00
1770242901856,11750,66786633,5,0,1.000000,6428386.096282,50.880082,0.000000,66786633,0,5,5.00
1770242902106,12000,66786633,5,0,1.000000,6644626.713927,51.101499,0.000000,66786633,0,5,5.00
1770242902356,12250,66786633,5,0,1.000000,7148402.791803,51.499304,0.000000,66786633,0,5,5.00
1770242902606,12500,66786633,5,0,1.000000,8528696.516706,51.972598,0.000000,66786633,0,5,5.00
1770242902856,12750,66786633,5,0,1.000000,9555246.413195,51.810751,0.000000,66786633,0,5,5.00
1770242903106,13000,66786633,5,0,1.000000,9899870.029394,51.961624,0.000000,66786633,0,5,5.00
1770242903356,13250,66786633,5,0,1.000000,10952495.516573,51.231603,0.000000,66786633,0,5,5.00
1770242903606,13500,66786633,6,0,1.000000,8660237.326009,53.430703,0.000000,66786633,0,6,6.00
1770242903856,13750,66786633,6,0,1.000000,8124870.607030,50.443681,0.000000,66786633,0,6,6.00
1770242904106,14000,66786633,7,0,1.000000,5819706.014940,48.138866,0.000000,66786633,0,7,7.00
1770242904356,14250,66786633,7,0,1.000000,4751553.564175,40.490414,0.000000,66786633,0,7,7.00
1770242904606,14500,66786633,8,0,1.000000,3663899.054767,30.728381,0.000000,66786633,0,8,8.00
1770242904856,14750,66786633,8,0,1.000000,3196104.145652,22.227315,0.000000,66786633,0,8,8.00
1770242905106,15000,66786633,9,0,1.000000,2928578.551738,17.290667,0.000000,66786633,0,9,9.00
1770242905356,15250,66786633,9,0,1.000000,2812469.453763,13.402136,0.000000,66786633,0,9,9.00
1770242905606,15500,66786633,10,0,1.000000,3003937.953102,12.505373,0.000000,66786633,0,10,10.00
1770242905856,15750,66786633,10,0,1.000000,3163677.472860,12.889816,0.000000,66786633,0,10,10.00
1770242906106,16000,66786633,11,0,1.000000,3228892.302705,12.741474,0.000000,66786633,0,11,11.00
1770242906356,16250,66786633,11,0,1.000000,3322638.794389,11.706358,0.000000,66786633,0,11,11.00
1770242906606,16500,66786633,12,0,1.000000,3508032.068962,11.295102,0.000000,66786633,0,12,12.00
1770242906856,16750,66786633,12,0,1.000000,3618064.137458,10.745407,0.000000,66786633,0,12,12.00
1770242907106,17000,66786633,13,0,1.000000,3730940.816868,10.753269,0.000000,66786633,0,13,13.00
1770242907356,17250,66786633,13,0,1.000000,3898870.797112,10.243512,0.000000,66786633,0,13,13.00
1770242907606,17500,66786633,13,0,1.000000,4121602.288537,10.107660,0.000000,66786633,0,13,13.00
1770242907856,17750,66786633,14,0,1.000000,4529775.065126,10.617575,0.000000,66786633,0,14,14.00
1770242908106,18000,66786633,15,0,1.000000,4679651.858830,10.848898,0.000000,66786633,0,15,15.00
1770242908356,18250,66786633,15,0,1.000000,4922952.347004,10.501253,0.000000,66786633,0,15,15.00
1770242908606,18500,66786633,15,0,1.000000,5061216.076044,10.282100,0.000000,66786633,0,15,15.00
