timestamp_ms,elapsed_ms,client_01_bytes,client_01_concurrency,client_01_retries,client_01_success_ratio,client_01_predicted_bandwidth,client_01_predicted_max_rtt,client_01_predicted_max_rtt_standard_error,total_bytes,total_retries,total_concurrency,average_concurrency
1770242890311,0,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770242890561,250,0,1,0,1.000000,1353969.468952,49.579874,0.000000,0,0,1,1.00
1770242890811,500,0,1,0,1.000000,1771498.099236,37.647494,0.000000,0,0,1,1.00
1770242891061,750,0,1,0,1.000000,2176073.493424,30.384340,0.000000,0,0,1,1.00
1770242891311,1000,0,1,0,1.000000,2549714.402596,25.665199,0.000000,0,0,1,1.00
1770242891561,1250,0,1,0,1.000000,3190837.707671,20.011897,0.000000,0,0,1,1.00
1770242891811,1500,0,1,0,1.000000,3488254.652735,18.026081,0.000000,0,0,1,1.00
1770242892061,1750,0,1,0,1.000000,3778147.422681,16.345834,0.000000,0,0,1,1.00
1770242892311,2000,0,1,0,1.000000,4051021.771948,14.939562,0.000000,0,0,1,1.00
1770242892561,2250,0,1,0,1.000000,4534900.760276,12.740918,0.000000,0,0,1,1.00
1770242892811,2500,0,1,0,1.000000,4739624.303863,11.885306,0.000000,0,0,1,1.00
1770242893061,2750,0,1,0,1.000000,4919963.927245,11.149323,0.000000,0,0,1,1.00
1770242893311,3000,0,1,0,1.000000,5066570.047568,10.550720,0.000000,0,0,1,1.00
1770242893561,3250,0,1,0,1.000000,5305387.154336,9.529302,0.000000,0,0,1,1.00
1770242893811,3500,0,1,0,1.000000,5397011.511496,9.096524,0.000000,0,0,1,1.00
1770242894061,3750,0,1,0,1.000000,5470877.909793,8.708283,0.000000,0,0,1,1.00
1770242894311,4000,0,1,0,1.000000,5528379.623272,8.357276,0.000000,0,0,1,1.00
1770242894561,4250,0,1,0,1.000000,5570229.866272,8.041729,0.000000,0,0,1,1.00
1770242894811,4500,0,1,0,1.000000,5596438.209709,7.771359,0.000000,0,0,1,1.00
1770242895061,4750,0,1,0,1.000000,5610611.259832,7.523080,0.000000,0,0,1,1.00
1770242895311,5000,0,1,0,1.000000,5613660.782588,7.295394,0.000000,0,0,1,1.00
1770242895561,5250,0,1,0,1.000000,5606554.539734,7.085704,0.000000,0,0,1,1.00
1770242895811,5500,54276438,2,0,1.000000,5667402.323655,12.048008,0.000000,54276438,0,2,2.00
1770242896061,5750,54276438,2,0,1.000000,6080239.039794,12.289612,0.000000,54276438,0,2,2.00
1770242896311,6000,54276438,2,0,1.000000,6309924.287612,12.409829,0.000000,54276438,0,2,2.00
1770242896561,6250,54276438,3,0,1.000000,6635079.253946,18.522378,0.000000,54276438,0,3,3.00
1770242896811,6500,54276438,4,0,1.000000,6757774.962243,24.624129,0.000000,54276438,0,4,4.00
1770242897061,6750,54276438,4,0,1.000000,6992934.605931,24.879751,0.000000,54276438,0,4,4.00
1770242897311,7000,54276438,4,0,1.000000,7082467.769237,24.972836,0.000000,54276438,0,4,4.00
1770242897561,7250,54276438,5,0,1.000000,7609582.821632,31.646037,0.000000,54276438,0,5,5.00
1770242897811,7500,54276438,6,0,1.000000,7871104.647624,38.114019,0.000000,54276438,0,6,6.00
1770242898061,7750,54276438,6,0,1.000000,8221043.132376,38.038272,0.000000,54276438,0,6,6.00
1770242898311,8000,54276438,6,0,1.000000,8433737.741142,37.631117,0.000000,54276438,0,6,6.00
1770242898561,8250,54276438,7,0,1.000000,8305788.205132,41.684674,0.000000,54276438,0,7,7.00
1770242898811,8500,54276438,7,0,1.000000,8163142.332178,37.575325,0.000000,54276438,0,7,7.00
1770242899061,8750,54276438,8,0,1.000000,7086702.815061,35.695267,0.000000,54276438,0,8,8.00
1770242899311,9000,54276438,8,0,1.000000,6347466.693307,30.021403,0.000000,54276438,0,8,8.00
1770242899561,9250,54276438,9,0,1.000000,5764613.620209,26.542946,0.000000,54276438,0,9,9.00
1770242899811,9500,54276438,9,0,1.000000,5107867.526368,16.880363,0.000000,54276438,0,9,9.00
1770242900061,9750,54276438,10,0,1.000000,5134635.180063,17.072895,0.000000,54276438,0,10,10.00
1770242900311,10000,54276438,10,0,1.000000,5106433.147172,14.734737,0.000000,54276438,0,10,10.00
1770242900561,10250,54276438,10,0,1.000000,5045544.309733,12.471911,0.000000,54276438,0,10,10.00
1770242900811,10500,54276438,11,0,1.000000,5129900.257956,11.513045,0.000000,54276438,0,11,11.00
1770242901061,10750,107560656,12,0,1.000000,4918486.839595,9.326221,0.000000,107560656,0,12,12.00
1770242901311,11000,107560656,12,0,1.000000,5304001.495856,9.527355,0.000000,107560656,0,12,12.00
1770242901561,11250,107560656,12,0,1.000000,5561186.034602,9.634005,0.000000,107560656,0,12,12.00
1770242901811,11500,167363026,13,0,1.000000,6032509.582506,10.242114,0.000000,167363026,0,13,13.00
1770242902061,11750,167363026,14,0,1.000000,6409476.275886,11.006877,0.000000,167363026,0,14,14.00
1770242902311,12000,167363026,14,0,1.000000,6659253.013920,11.058819,0.000000,167363026,0,14,14.00
1770242902561,12250,222422806,15,0,1.000000,6257356.303252,10.569051,6.077629,222422806,0,15,15.00
1770242902811,12500,222422806,15,0,1.000000,7018551.839740,10.753485,12.953190,222422806,0,15,15.00
1770242903061,12750,288244268,15,0,1.000000,7041623.721047,10.504457,2.644576,288244268,0,15,15.00
1770242903311,13000,340556930,16,0,1.000000,7260821.825653,10.252847,3.010563,340556930,0,16,16.00
