timestamp_ms,elapsed_ms,client_01_bytes,client_01_concurrency,client_01_retries,client_01_success_ratio,client_01_predicted_bandwidth,client_01_predicted_max_rtt,client_01_predicted_max_rtt_standard_error,total_bytes,total_retries,total_concurrency,average_concurrency
1770243491253,0,0,1,0,1.000000,0.000000,0.000000,0.000000,0,0,1,1.00
1770243491503,250,0,1,0,1.000000,1327228.217533,50.581589,0.000000,0,0,1,1.00
1770243491753,500,0,1,0,1.000000,1736796.040446,38.407119,0.000000,0,0,1,1.00
1770243492003,750,0,1,0,1.000000,2139633.802576,30.909364,0.000000,0,0,1,1.00
1770243492253,1000,0,1,0,1.000000,2516122.583813,26.012718,0.000000,0,0,1,1.00
1770243492503,1250,0,1,0,1.000000,3192747.052078,19.973147,0.000000,0,0,1,1.00
1770243492753,1500,0,1,0,1.000000,3458192.377395,18.190046,0.000000,0,0,1,1.00
1770243493003,1750,0,1,0,1.000000,3731193.558635,16.578051,0.000000,0,0,1,1.00
1770243493253,2000,0,1,0,1.000000,3997932.620246,15.172269,0.000000,0,0,1,1.00
1770243493503,2250,0,1,0,1.000000,4471530.205099,12.970855,0.000000,0,0,1,1.00
1770243493753,2500,0,1,0,1.000000,4674479.688584,12.104290,0.000000,0,0,1,1.00
1770243494003,2750,0,1,0,1.000000,4854290.175885,11.356231,0.000000,0,0,1,1.00
1770243494253,3000,0,1,0,1.000000,5012631.905347,10.700526,0.000000,0,0,1,1.00
1770243494503,3250,0,1,0,1.000000,5248784.336154,9.682779,0.000000,0,0,1,1.00
1770243494753,3500,0,1,0,1.000000,5340957.309269,9.246974,0.000000,0,0,1,1.00
1770243495003,3750,0,1,0,1.000000,5416097.652809,8.854307,0.000000,0,0,1,1.00
1770243495253,4000,0,1,0,1.000000,5475364.170269,8.498119,0.000000,0,0,1,1.00
1770243495503,4250,0,1,0,1.000000,5549068.783005,7.887358,0.000000,0,0,1,1.00
1770243495753,4500,0,1,0,1.000000,5549068.783005,7.887358,0.000000,0,0,1,1.00
1770243496003,4750,0,1,0,1.000000,5565243.816342,7.637565,0.000000,0,0,1,1.00
1770243496253,5000,0,1,0,1.000000,5570506.528058,7.407605,0.000000,0,0,1,1.00
1770243496503,5250,0,1,0,1.000000,5551850.085568,7.000283,0.000000,0,0,1,1.00
1770243496753,5500,0,1,0,1.000000,5551850.085568,7.000283,0.000000,0,0,1,1.00
1770243497003,5750,0,1,0,1.000000,5551850.085568,7.000283,0.000000,0,0,1,1.00
1770243497253,6000,0,1,0,1.000000,5551850.085568,7.000283,0.000000,0,0,1,1.00
1770243497503,6250,0,1,0,1.000000,5551850.085568,7.000283,0.000000,0,0,1,1.00
1770243497753,6500,0,1,0,1.000000,5551850.085568,7.000283,0.000000,0,0,1,1.00
1770243498003,6750,0,1,0,1.000000,5551850.085568,7.000283,0.000000,0,0,1,1.00
